close,date,high,low,open
1488.95508,2019-09-13,1509.12,1485.84998,1499.20508
1498.26501,2019-09-16,1512.21997,1488.80493,1489.30493
1501.15503,2019-09-17,1507.27502,1493.55505,1498.35999
1493.94995,2019-09-18,1511.64502,1483.13,1501.30005
1499.005,2019-09-19,1504.59998,1489.02502,1494.09998
1516.70508,2019-09-20,1517.18005,1498.03503,1499.09998
1522.05005,2019-09-23,1526.90503,1511.09998,1517.05493
1531.59998,2019-09-24,1535.77002,1515.65002,1522.255
1503.90503,2019-09-25,1535.19995,1500.41992,1531.80005
1504.55493,2019-09-26,1512.6001,1500.19995,1504.0
1496.85498,2019-09-27,1507.52502,1486.8999,1504.60498
1472.47998,2019-09-30,1500.60498,1464.5,1497.05005
1479.005,2019-10-01,1487.34497,1459.125,1472.38
1499.44995,2019-10-02,1505.245,1474.56006,1479.05005
1505.0,2019-10-03,1519.8999,1495.82495,1499.35498
1504.55493,2019-10-04,1516.0,1495.78491,1505.15002
1493.505,2019-10-07,1512.80493,1487.90002,1504.65503
1505.52002,2019-10-08,1509.81006,1486.92505,1493.55005
1505.55493,2019-10-09,1512.47998,1498.5,1505.59998
1493.81494,2019-10-10,1517.1499,1491.245,1505.5
1489.26501,2019-10-11,1503.38,1473.94995,1494.09998
1493.15503,2019-10-14,1497.19995,1482.93005,1489.07495
1481.05493,2019-10-15,1498.94995,1477.20508,1493.25
1490.05493,2019-10-16,1492.05005,1477.07007,1481.05005
1492.67505,2019-10-17,1497.5,1483.42505,1490.15002
1490.06494,2019-10-18,1494.18994,1484.95496,1491.84998
1484.51501,2019-10-21,1495.38,1481.55005,1490.41504
1487.85498,2019-10-22,1489.11499,1480.90002,1484.66003
1491.97498,2019-10-23,1496.42505,1487.75,1487.84998
1503.95496,2019-10-24,1504.13,1488.01489,1491.81494
1504.5,2019-10-25,1518.06006,1500.59998,1503.94995
1492.42505,2019-10-28,1508.30493,1490.06494,1504.45496
1487.70508,2019-10-29,1494.96997,1483.58496,1492.56995
1495.65503,2019-10-30,1496.77002,1481.0249,1487.69995
1512.90002,2019-10-31,1514.30005,1493.75,1495.6499
1514.35498,2019-11-01,1516.59998,1503.30005,1512.90503
1509.745,2019-11-04,1514.93005,1504.5,1514.35498
1483.65503,2019-11-05,1509.8999,1479.40002,1509.73999
1490.55493,2019-11-06,1494.40002,1482.47498,1483.65503
1468.52502,2019-11-07,1492.30493,1460.67505,1490.55005
1458.59497,2019-11-08,1473.02502,1456.30005,1468.52002
1456.0,2019-11-11,1466.53503,1448.26501,1459.005
1456.40002,2019-11-12,1460.57495,1445.66504,1456.0
1463.5,2019-11-13,1467.26501,1455.76001,1456.40002
1471.42505,2019-11-14,1474.71497,1461.125,1463.5
1468.255,2019-11-15,1471.81006,1462.42505,1471.42004
1471.40503,2019-11-18,1474.07007,1456.43005,1468.005
1472.34998,2019-11-19,1475.40503,1464.80005,1471.3501
1471.72498,2019-11-20,1478.89001,1466.005,1472.34497
1464.45508,2019-11-21,1475.72498,1462.44507,1471.72498
1461.60498,2019-11-22,1473.31494,1461.33496,1464.44995
1455.07996,2019-11-25,1462.35498,1443.72498,1461.85498
1461.48999,2019-11-26,1462.96997,1450.0,1455.32996
1454.45496,2019-11-27,1462.09497,1452.55005,1461.31006
1455.96997,2019-11-28,1458.47998,1454.28003,1454.69995
1463.90002,2019-11-29,1466.625,1453.10498,1455.68994
1462.40503,2019-12-02,1465.57495,1453.98999,1464.005
1477.44507,2019-12-03,1481.84497,1459.90503,1462.47998
1474.7749,2019-12-04,1484.11499,1432.43506,1477.43994
1475.95496,2019-12-05,1480.47498,1472.93994,1474.78003
1460.03503,2019-12-06,1503.40002,1458.73999,1475.95996
1461.70496,2019-12-09,1490.48999,1410.92505,1460.18506
1464.33997,2019-12-10,1469.25488,1460.005,1461.58008
1474.64001,2019-12-11,1479.01501,1462.80005,1464.33997
1469.80493,2019-12-12,1486.81006,1463.875,1474.73999
1475.85498,2019-12-13,1480.5,1461.45508,1469.80005
1476.19995,2019-12-16,1480.0,1473.18994,1475.8999
1476.23999,2019-12-17,1480.65503,1474.255,1476.19995
1475.35498,2019-12-18,1479.45508,1470.46997,1476.23999
1478.745,2019-12-19,1481.79492,1473.32495,1475.34998
1478.15503,2019-12-20,1481.09998,1475.89502,1478.75
1485.69507,2019-12-23,1486.30005,1477.56995,1478.35498
1497.90503,2019-12-24,1500.55005,1484.44995,1485.69507
1497.8999,2019-12-25,1497.90503,1497.8999,1497.8999
1511.33997,2019-12-26,1512.68005,1497.73999,1499.63
1511.30493,2019-12-27,1515.40002,1507.42004,1511.34497
1515.14502,2019-12-30,1516.19995,1503.0,1511.20508
1517.19995,2019-12-31,1525.93506,1514.39001,1515.14001
1517.19995,2020-01-01,1517.19995,1517.19995,1517.19995
1529.15503,2020-01-02,1531.43994,1516.755,1517.19995
1552.45508,2020-01-03,1553.58997,1527.82996,1529.15002
1565.75,2020-01-06,1588.76001,1552.90503,1552.90503
1574.255,2020-01-07,1577.47998,1555.33496,1565.75
1556.48499,2020-01-08,1611.54004,1528.67004,1573.65002
1552.36499,2020-01-09,1561.40503,1540.23999,1556.47998
1562.245,2020-01-10,1563.23499,1545.78503,1552.45996
1547.96997,2020-01-13,1563.09497,1546.375,1562.79492
1546.505,2020-01-14,1566.90002,1536.005,1547.96997
1556.28503,2020-01-15,1558.255,1546.02002,1546.5
1552.47498,2020-01-16,1558.16003,1548.08496,1556.28003
1557.32495,2020-01-17,1561.30505,1549.43994,1552.47998
1560.89502,2020-01-20,1562.875,1553.40503,1557.37988
1558.17004,2020-01-21,1568.80493,1546.35498,1560.90002
1558.65503,2020-01-22,1559.77002,1550.22998,1558.17505
1562.88,2020-01-23,1568.0,1551.94995,1558.6499
1571.60498,2020-01-24,1575.93994,1556.55505,1562.88
1582.07007,2020-01-27,1588.80005,1572.255,1572.255
1567.20496,2020-01-28,1583.12,1565.55493,1582.07007
1576.84497,2020-01-29,1578.10498,1563.42993,1567.19995
1574.30493,2020-01-30,1586.06006,1566.30505,1577.09497
1589.35498,2020-01-31,1590.56995,1570.77002,1574.31995
1576.88501,2020-02-03,1593.75,1569.40503,1589.40503
1552.98499,2020-02-04,1579.98499,1549.09998,1576.89001
1556.05493,2020-02-05,1569.59998,1547.495,1553.03003
1566.68506,2020-02-06,1568.32996,1552.55005,1556.05005
1570.40503,2020-02-07,1574.17993,1560.33008,1566.68005
1572.15002,2020-02-10,1577.07495,1568.02002,1570.40503
1568.005,2020-02-11,1574.11499,1562.02502,1572.09998
1565.92505,2020-02-12,1570.57996,1561.70496,1568.0
1576.19495,2020-02-13,1578.55005,1565.62,1565.92004
1583.755,2020-02-14,1585.07007,1573.08997,1576.05005
1581.255,2020-02-17,1583.83997,1578.88501,1583.505
1601.55493,2020-02-18,1605.19995,1577.19995,1581.25
1611.69495,2020-02-19,1613.04004,1599.57495,1601.55005
1619.65503,2020-02-20,1623.81494,1603.93506,1611.745
1643.30005,2020-02-21,1649.53003,1619.0,1619.65002
1659.54004,2020-02-24,1689.39502,1643.55493,1643.55493
1635.10498,2020-02-25,1664.14001,1625.1001,1659.54004
1640.90503,2020-02-26,1655.09009,1624.90002,1634.755
1645.15002,2020-02-27,1660.56006,1635.32007,1639.55493
1586.29004,2020-02-28,1649.61499,1563.04004,1645.15002
1589.45496,2020-03-02,1611.09497,1575.5,1586.35498
1640.55005,2020-03-03,1649.38501,1585.18506,1589.44995
1636.8501,2020-03-04,1653.12,1631.8999,1640.45508
1672.15002,2020-03-05,1674.84998,1635.06006,1636.85498
1673.80493,2020-03-06,1692.20996,1645.22998,1672.15002
1680.40002,2020-03-09,1703.46997,1657.73499,1674.18005
1649.55005,2020-03-10,1680.84497,1641.255,1678.505
1635.15002,2020-03-11,1671.3999,1633.03503,1649.8999
1576.69995,2020-03-12,1651.26001,1560.75,1634.69995
1529.68994,2020-03-13,1598.06995,1504.64001,1576.10498
1514.42004,2020-03-16,1575.81494,1451.245,1516.0249
1528.71997,2020-03-17,1554.09497,1465.72998,1513.80505
1486.94995,2020-03-18,1546.3999,1472.91003,1528.10498
1472.39502,2020-03-19,1501.21509,1459.80005,1485.90503
1498.89502,2020-03-20,1516.13501,1455.13501,1470.57996
1553.0,2020-03-23,1561.51001,1482.71997,1493.05005
1639.15002,2020-03-24,1643.69995,1552.55005,1552.55493
1615.34998,2020-03-25,1687.96448,1588.37,1639.19995
1631.1499,2020-03-26,1651.75,1591.19995,1618.30493
1623.05005,2020-03-27,1637.5,1611.80493,1631.42505
1629.30493,2020-03-30,1643.15503,1608.3999,1629.70496
1580.55005,2020-03-31,1634.73999,1574.39502,1629.86499
1591.25,2020-04-01,1602.44995,1563.1499,1580.06494
1607.69995,2020-04-02,1620.72498,1582.1499,1592.10498
1623.75,2020-04-03,1629.40002,1601.625,1607.02502
1657.69995,2020-04-06,1670.39502,1608.95996,1625.20496
1653.1001,2020-04-07,1678.56006,1640.32996,1658.30005
1649.69995,2020-04-08,1660.95508,1639.76501,1653.07495
1690.80005,2020-04-09,1692.44995,1643.89502,1650.02502
1681.02502,2020-04-10,1691.60999,1663.05505,1690.59998
1713.28503,2020-04-13,1723.16003,1673.98999,1687.30505
1727.59998,2020-04-14,1748.755,1707.0,1712.0
1716.75,2020-04-15,1733.01001,1706.90991,1728.94995
1717.90002,2020-04-16,1740.70508,1702.3999,1716.94995
1683.44995,2020-04-17,1723.09998,1680.03503,1718.09998
1696.90002,2020-04-20,1702.71997,1670.30005,1685.255
1692.8501,2020-04-21,1699.6001,1655.77002,1697.59998
1716.59998,2020-04-22,1722.3999,1679.33008,1693.27502
1731.5,2020-04-23,1740.005,1706.44995,1716.19995
1730.55005,2020-04-24,1737.5,1710.46997,1731.5
1712.40002,2020-04-27,1733.505,1706.34497,1729.05505
1711.25,2020-04-28,1717.28003,1688.15503,1712.44995
1708.44995,2020-04-29,1720.05005,1695.30493,1711.30005
1688.25,2020-04-30,1722.44995,1681.68005,1708.42505
1702.19995,2020-05-01,1711.04004,1670.21997,1687.90002
1701.80005,2020-05-04,1714.90503,1691.80005,1702.15002
1706.80005,2020-05-05,1712.56995,1689.89502,1701.90002
1684.15503,2020-05-06,1708.55493,1680.85498,1706.90002
1717.05005,2020-05-07,1724.90002,1678.19995,1683.6499
1700.65002,2020-05-08,1723.85498,1699.5,1716.5
1699.75,2020-05-11,1712.33997,1690.06006,1701.5
1702.09998,2020-05-12,1713.60498,1693.76001,1699.75
1718.19995,2020-05-13,1719.84998,1699.01501,1700.84998
1730.59998,2020-05-14,1736.71497,1710.09998,1718.25
1743.34998,2020-05-15,1751.6001,1728.35999,1730.80005
1732.19995,2020-05-18,1766.30005,1726.84998,1742.78503
1744.57495,2020-05-19,1748.18005,1726.12,1731.55005
1749.0,2020-05-20,1754.65002,1741.19995,1746.05005
1729.25,2020-05-21,1750.13,1717.47998,1748.34998
1734.84998,2020-05-22,1740.94995,1724.35999,1729.25
1729.17004,2020-05-25,1736.0,1719.65002,1734.5
1710.66003,2020-05-26,1735.71997,1709.16003,1726.0
1710.69995,2020-05-27,1716.06006,1693.745,1710.66003
1719.80005,2020-05-28,1727.84998,1704.30005,1710.40002
1729.44995,2020-05-29,1737.80005,1711.73999,1718.52502
1739.19995,2020-06-01,1744.68994,1726.005,1730.75
1728.94995,2020-06-02,1745.80005,1721.82996,1739.25
1698.55505,2020-06-03,1732.64001,1689.43005,1728.80005
1712.90002,2020-06-04,1722.14502,1697.16003,1698.55505
1685.37,2020-06-05,1716.375,1670.71997,1713.04492
1698.31006,2020-06-08,1700.81006,1676.94995,1683.84998
1714.65002,2020-06-09,1721.0,1692.31006,1698.20996
1739.02002,2020-06-10,1739.995,1707.79004,1714.30493
1723.95496,2020-06-11,1744.96997,1719.60999,1738.30005
1730.77002,2020-06-12,1743.25,1722.20996,1724.11499
1724.92004,2020-06-15,1736.19995,1704.23499,1729.94995
1726.15002,2020-06-16,1732.96997,1716.67004,1725.06494
1726.47998,2020-06-17,1730.39502,1712.72998,1726.69995
1722.92004,2020-06-18,1737.98999,1717.59497,1726.72998
1744.34998,2020-06-19,1745.44995,1721.55005,1723.05493
1754.62,2020-06-22,1763.44995,1742.46497,1744.34998
1768.27002,2020-06-23,1771.31006,1747.43005,1754.62
1758.72998,2020-06-24,1779.48999,1758.25,1767.96997
1763.71497,2020-06-25,1769.04004,1750.625,1754.245
1771.46497,2020-06-26,1771.46497,1747.48547,1763.71497
1772.90247,2020-06-29,1776.29504,1765.80505,1770.89502
1780.16003,2020-06-30,1786.12,1764.82996,1772.90295
1770.15002,2020-07-01,1789.31006,1759.19995,1780.16003
1775.23999,2020-07-02,1779.82996,1757.70496,1770.04004
1772.05005,2020-07-03,1779.35999,1768.69995,1775.30005
1784.51001,2020-07-06,1787.34497,1770.08496,1775.5
1794.79004,2020-07-07,1797.70996,1773.78003,1784.37
1808.93005,2020-07-08,1818.19995,1791.43005,1794.60999
1803.57996,2020-07-09,1816.30005,1795.755,1809.03003
1798.56006,2020-07-10,1810.73999,1794.07495,1803.38
1802.40002,2020-07-13,1813.55005,1798.19995,1798.90002
1809.40002,2020-07-14,1811.01001,1790.53552,1803.13501
1810.23999,2020-07-15,1815.57007,1802.52454,1808.91003
1797.55005,2020-07-16,1813.47998,1795.01001,1810.19995
1809.92004,2020-07-17,1812.0415,1795.948,1797.30005
1817.82996,2020-07-20,1820.59998,1805.81555,1810.55005
1841.83997,2020-07-21,1843.58496,1815.72998,1818.26001
1871.47998,2020-07-22,1872.33997,1840.34998,1841.83997
1887.13,2020-07-23,1898.46106,1863.76648,1871.27002
1901.81006,2020-07-24,1906.73999,1879.20654,1887.18994
1942.31995,2020-07-27,1945.71497,1898.79004,1901.75
1958.25,2020-07-28,1981.70996,1905.81555,1942.27002
1970.80005,2020-07-29,1980.95349,1941.58496,1960.5
1956.19995,2020-07-30,1971.73999,1939.42053,1971.16003
1975.95996,2020-07-31,1984.37854,1951.19995,1956.68506
1977.07996,2020-08-03,1998.43994,1947.80005,1977.30005
2019.10498,2020-08-04,2020.09998,1966.86499,1976.93005
2037.98999,2020-08-05,2056.1001,2009.61646,2019.34802
2063.61792,2020-08-06,2069.87988,2034.67004,2037.93005
2035.27002,2020-08-07,2075.53003,2015.52002,2063.7229
2027.35498,2020-08-10,2050.00952,2019.15503,2034.65002
1911.68005,2020-08-11,2030.11011,1901.57996,2027.18506
1915.81555,2020-08-12,1949.57654,1863.15247,1912.11499
1953.63,2020-08-13,1966.38501,1912.96997,1916.80005
1944.56006,2020-08-14,1962.59998,1932.32007,1953.84497
1985.17004,2020-08-17,1990.85999,1929.74646,1945.80005
2002.35999,2020-08-18,2015.75403,1976.125,1984.88
1928.85999,2020-08-19,2006.70105,1924.81995,2002.38
1947.06995,2020-08-20,1955.53003,1924.58008,1929.47998
1940.56006,2020-08-21,1956.43994,1911.57996,1947.06995
1928.90002,2020-08-24,1962.07996,1923.82898,1939.18005
1928.13,2020-08-25,1937.83008,1914.31006,1928.83496
1954.05298,2020-08-26,1954.89197,1902.79504,1927.42993
1929.73999,2020-08-27,1977.125,1910.13501,1954.09998
1965.05005,2020-08-28,1973.90649,1923.35449,1929.01001
1967.54004,2020-08-31,1976.73999,1954.48999,1966.0
1970.09998,2020-09-01,1992.57996,1963.07007,1968.18994
1943.01001,2020-09-02,1985.15051,1932.59009,1970.45508
1930.54004,2020-09-03,1951.15698,1921.93005,1943.43506
1934.39001,2020-09-04,1949.40002,1916.56799,1931.23499
1927.59497,2020-09-07,1941.52002,1924.26489,1936.01001
1931.05005,2020-09-08,1940.90601,1906.59998,1927.48999
1946.54004,2020-09-09,1950.92004,1920.03003,1930.98999
1946.35999,2020-09-10,1966.58997,1941.34497,1946.54004
1940.05005,2020-09-11,1954.84998,1936.84998,1946.41003
1956.20996,2020-09-14,1962.58997,1937.16504,1945.09998
1954.08997,2020-09-15,1972.40503,1948.48999,1956.875
1959.67004,2020-09-16,1973.93994,1949.83997,1953.44995
1944.05005,2020-09-17,1961.09998,1932.87,1959.21997
1950.34998,2020-09-18,1960.18994,1943.51001,1944.45996
1912.25,2020-09-21,1955.77002,1882.43506,1950.30005
1899.90002,2020-09-22,1920.10999,1894.62,1912.66504
1863.28003,2020-09-23,1905.47998,1855.79004,1900.70508
1867.70996,2020-09-24,1877.16504,1848.80005,1863.44507
1861.20996,2020-09-25,1875.25,1852.43506,1868.10498
1881.22998,2020-09-28,1883.18994,1848.80005,1860.65002
1897.64001,2020-09-29,1899.16003,1875.53003,1880.57007
1885.90002,2020-09-30,1902.38,1881.47498,1897.57007
1906.01001,2020-10-01,1913.44995,1884.72998,1885.89502
1899.79004,2020-10-02,1917.18994,1889.78503,1906.15503
1913.44995,2020-10-05,1918.84998,1887.10498,1896.90002
1878.15002,2020-10-06,1921.28003,1874.78003,1913.58008
1887.08997,2020-10-07,1898.18994,1872.97998,1877.5
1894.0,2020-10-08,1900.76501,1881.98999,1887.15503
1930.25,2020-10-09,1930.72998,1893.07996,1893.94995
1922.68994,2020-10-12,1933.38,1918.20496,1928.65002
1891.43994,2020-10-13,1925.52002,1886.51001,1922.83997
1901.56995,2020-10-14,1913.04504,1882.43506,1890.87
1908.53003,2020-10-15,1909.09497,1889.54004,1901.66003
1899.27002,2020-10-16,1914.05005,1897.87,1908.27502
1904.10999,2020-10-19,1918.625,1897.18005,1899.34998
1906.34998,2020-10-20,1914.16003,1894.65503,1903.96509
1924.59998,2020-10-21,1931.47998,1907.29004,1907.34998
1904.15002,2020-10-22,1926.05005,1894.66504,1924.36499
1901.42004,2020-10-23,1914.32495,1894.40002,1904.05005
1902.09998,2020-10-26,1908.59998,1891.32495,1902.34998
1908.01001,2020-10-27,1911.46497,1897.90002,1902.25
1876.81995,2020-10-28,1910.95996,1869.38501,1907.245
1867.69995,2020-10-29,1885.09497,1860.0,1876.21997
1879.12,2020-10-30,1889.87,1864.40002,1867.84998
1895.45996,2020-11-02,1896.13,1873.52002,1879.43994
1909.12,2020-11-03,1910.66992,1887.12,1895.36011
1903.08008,2020-11-04,1916.51001,1882.30505,1908.7749
1949.72998,2020-11-05,1952.84998,1901.91504,1902.66504
1952.38501,2020-11-06,1960.41003,1935.70496,1948.92505
1862.64502,2020-11-09,1965.65002,1850.55005,1951.09998
1877.30005,2020-11-10,1890.57007,1860.22998,1863.76501
1865.69995,2020-11-11,1884.65991,1856.44995,1877.26501
1877.19995,2020-11-12,1883.89001,1862.81006,1865.43506
1889.46497,2020-11-13,1897.19495,1873.96997,1877.40002
1888.84998,2020-11-16,1899.15002,1864.59497,1885.19995
1880.51501,2020-11-17,1893.73999,1876.91504,1888.73999
1872.32495,2020-11-18,1884.90503,1863.67004,1880.48999
1865.89502,2020-11-19,1874.16504,1852.80505,1872.255
1870.94995,2020-11-20,1879.82996,1860.96497,1865.89502
1838.20996,2020-11-23,1876.17004,1831.06494,1870.75
1807.88501,2020-11-24,1843.95496,1800.28491,1837.85999
1807.7749,2020-11-25,1817.80005,1801.70496,1807.55005
1816.30005,2020-11-26,1818.37,1805.6001,1807.27002
1790.02002,2020-11-27,1820.80005,1774.37,1817.40002
1777.17993,2020-11-30,1790.80005,1764.43994,1787.25
1815.23999,2020-12-01,1817.38501,1775.82996,1777.13
1830.72998,2020-12-02,1832.53503,1807.53503,1815.23999
1841.33997,2020-12-03,1843.97998,1823.78503,1830.94995
1838.37,2020-12-04,1848.29492,1829.22998,1841.39001
1862.57996,2020-12-07,1868.63501,1821.91992,1838.19995
1870.55005,2020-12-08,1875.33997,1860.33008,1862.38
1839.68506,2020-12-09,1871.01001,1825.52502,1870.40002
1836.71497,2020-12-10,1850.21997,1828.73499,1839.73499
1839.68506,2020-12-11,1847.79492,1824.08496,1836.31494
1827.10498,2020-12-14,1841.69995,1819.11499,1840.05005
1853.52002,2020-12-15,1855.92505,1825.56006,1827.44495
1865.005,2020-12-16,1866.19507,1844.78503,1853.5
1885.56995,2020-12-17,1896.30005,1862.10999,1865.005
1881.37,2020-12-18,1889.85498,1877.34998,1885.60999
1876.82495,2020-12-21,1906.83008,1855.29004,1881.59998
1860.14001,2020-12-22,1884.44495,1858.94495,1876.82495
1872.59998,2020-12-23,1878.57996,1857.17004,1860.71997
1860.90002,2020-12-24,1883.81995,1855.69995,1872.85498
1860.90002,2020-12-25,1860.90002,1860.90002,1860.90002
1873.63989,2020-12-28,1900.34009,1869.23999,1879.91003
1878.4751,2020-12-29,1886.54004,1871.82996,1873.63989
1893.995,2020-12-30,1894.47998,1876.17505,1878.4751
1898.44995,2020-12-31,1901.62,1885.53491,1894.15503
1898.44995,2021-01-01,1898.44995,1898.44995,1898.44995
1942.95996,2021-01-04,1944.56006,1895.5,1898.30005
1950.16003,2021-01-05,1953.01501,1934.31494,1942.35999
1918.66504,2021-01-06,1959.45508,1900.92004,1950.16003
1913.59497,2021-01-07,1927.7749,1906.60498,1918.66504
1849.37,2021-01-08,1917.59998,1827.96997,1913.59009
1843.48999,2021-01-11,1856.82996,1817.13,1848.5
1854.7749,2021-01-12,1863.97998,1837.07996,1843.38
1845.21997,2021-01-13,1863.19995,1841.93506,1855.6499
1845.93994,2021-01-14,1857.66504,1829.18994,1844.89001
1828.46997,2021-01-15,1857.06006,1823.41003,1846.06995
1837.58997,2021-01-18,1841.16003,1802.85498,1828.40002
1840.13,2021-01-19,1845.69995,1833.10999,1837.58997
1872.10999,2021-01-20,1872.21997,1832.59998,1840.18005
1870.06006,2021-01-21,1875.16003,1858.42004,1872.10999
1855.94995,2021-01-22,1870.92004,1837.40002,1870.19995
1855.97998,2021-01-25,1867.94995,1847.18994,1856.78003
1850.65002,2021-01-26,1861.81006,1848.38501,1856.03003
1844.15002,2021-01-27,1853.40503,1831.43005,1850.72998
1842.57996,2021-01-28,1864.16003,1834.09497,1844.26501
1847.70996,2021-01-29,1875.66504,1839.66003,1842.36499
1860.28003,2021-02-01,1871.90002,1844.5,1847.5
1838.06006,2021-02-02,1864.20996,1829.61499,1860.13
1833.95996,2021-02-03,1844.98999,1829.86499,1838.01001
1794.10498,2021-02-04,1835.03003,1785.14502,1834.06995
1813.35999,2021-02-05,1815.19702,1792.14001,1794.255
1830.65002,2021-02-08,1839.20508,1807.79004,1812.69995
1838.09998,2021-02-09,1848.66003,1828.95996,1830.69995
1843.45996,2021-02-10,1855.41504,1834.12,1838.08997
1825.62,2021-02-11,1847.62,1821.21497,1843.30493
1824.62,2021-02-12,1831.04004,1810.61499,1825.62
1819.46497,2021-02-15,1827.125,1816.06006,1822.80005
1794.42004,2021-02-16,1826.60999,1789.56494,1819.46497
1776.08997,2021-02-17,1795.21997,1769.43506,1794.84497
1775.64001,2021-02-18,1789.83997,1768.4751,1776.39001
1784.13,2021-02-19,1791.65503,1760.72498,1775.75
1809.83997,2021-02-22,1812.69995,1780.75,1784.69995
1805.81006,2021-02-23,1816.125,1795.68506,1809.83997
1804.95496,2021-02-24,1813.85999,1783.60498,1805.61011
1770.37,2021-02-25,1805.85498,1765.625,1804.95496
1733.63,2021-02-26,1775.93506,1717.33997,1770.42004
1724.83997,2021-03-01,1759.91003,1719.72998,1735.59998
1738.14502,2021-03-02,1739.18994,1707.33496,1724.84497
1711.06006,2021-03-03,1740.59998,1702.02002,1738.14502
1697.55005,2021-03-04,1723.39001,1690.53003,1711.05493
1700.40002,2021-03-05,1707.73999,1687.31494,1698.39502
1683.5,2021-03-08,1714.33496,1676.88,1702.5
1716.08997,2021-03-09,1720.68994,1675.1001,1682.41992
1726.67004,2021-03-10,1726.88,1708.10999,1716.06006
1722.55005,2021-03-11,1739.89502,1719.32996,1726.6499
1727.46997,2021-03-12,1729.52002,1699.27502,1722.55005
1731.79504,2021-03-15,1734.59998,1721.72998,1723.59497
1731.53003,2021-03-16,1741.21997,1726.20996,1731.65002
1745.33997,2021-03-17,1751.68994,1724.12,1731.47998
1736.45996,2021-03-18,1755.67004,1719.33997,1745.19995
1744.96997,2021-03-19,1746.88,1728.56494,1736.53003
1739.08008,2021-03-22,1747.10999,1727.37,1745.0
1727.38,2021-03-23,1742.56006,1724.64001,1738.65002
1734.67004,2021-03-24,1738.51001,1724.01501,1727.20996
1726.62,2021-03-25,1745.62,1721.81006,1734.57996
1732.52002,2021-03-26,1736.80005,1721.68005,1726.94995
1711.98999,2021-03-29,1733.38501,1705.80005,1732.75
1685.35999,2021-03-30,1714.47498,1678.76001,1712.29004
1707.69995,2021-03-31,1715.31995,1677.93994,1685.25
1730.43506,2021-04-01,1730.69507,1705.82996,1707.65002
1729.94995,2021-04-02,1753.9751,1726.75,1729.78491
1728.18005,2021-04-05,1733.58496,1721.33997,1729.65002
1743.34998,2021-04-06,1745.5,1727.29004,1728.13
1737.51001,2021-04-07,1744.42004,1730.67004,1743.31995
1755.66003,2021-04-08,1758.72498,1733.17004,1737.60999
1744.30005,2021-04-09,1757.46997,1731.255,1756.30005
1732.89001,2021-04-12,1745.19995,1727.44995,1744.5
1745.51001,2021-04-13,1748.97498,1723.80005,1732.84998
1736.31006,2021-04-14,1749.43005,1732.67505,1745.41003
1763.77002,2021-04-15,1769.69995,1734.41504,1736.31995
1777.06995,2021-04-16,1783.93506,1759.81006,1763.58008
1771.47498,2021-04-19,1790.10498,1766.80005,1776.55005
1778.83008,2021-04-20,1780.51001,1763.69495,1771.29492
1793.67505,2021-04-21,1797.72998,1771.5,1778.78003
1784.08496,2021-04-22,1797.92004,1777.45996,1793.71997
1777.20996,2021-04-23,1795.98499,1770.04504,1783.93506
1781.48999,2021-04-26,1783.56006,1768.89001,1776.69995
1776.85498,2021-04-27,1785.67004,1773.80005,1781.54004
1781.64502,2021-04-28,1782.57996,1762.77502,1776.755
1772.12,2021-04-29,1790.0,1756.17993,1781.59497
1769.05005,2021-04-30,1774.1001,1764.06006,1772.01001
1792.67505,2021-05-03,1797.98499,1766.15002,1769.94995
1778.82495,2021-05-04,1799.05005,1770.92505,1792.76501
1786.69507,2021-05-05,1788.05505,1770.42505,1778.76501
1814.93005,2021-05-06,1818.125,1781.91003,1786.64502
1830.93005,2021-05-07,1843.45496,1810.44995,1814.76001
1836.07007,2021-05-10,1845.45996,1830.06995,1830.94995
1837.62,2021-05-11,1841.88,1818.03003,1836.02002
1815.53003,2021-05-12,1843.80493,1813.30005,1837.52002
1826.73999,2021-05-13,1828.84497,1808.82996,1815.56006
1843.39001,2021-05-14,1846.56006,1819.81006,1826.97998
1866.98999,2021-05-17,1868.51001,1841.16748,1843.94995
1869.5,2021-05-18,1875.08997,1863.30005,1866.91003
1869.63,2021-05-19,1890.22998,1852.26001,1869.64001
1877.20996,2021-05-20,1884.03003,1863.91003,1869.82996
1881.42004,2021-05-21,1889.45496,1870.20496,1877.21997
1880.78003,2021-05-24,1887.10999,1875.25,1881.30005
1898.57996,2021-05-25,1900.31006,1872.76501,1880.88
1896.79004,2021-05-26,1912.79504,1890.63,1898.48999
1896.38,2021-05-27,1903.84009,1888.27002,1896.68994
1903.52002,2021-05-28,1905.97498,1882.28003,1896.55005
1906.57007,2021-05-31,1910.70996,1902.21997,1904.25
1900.43005,2021-06-01,1916.65002,1892.46997,1906.80005
1908.25,2021-06-02,1909.13,1894.37,1900.33997
1870.71509,2021-06-03,1909.66003,1861.25,1908.34998
1891.36011,2021-06-04,1896.32007,1856.08997,1870.65503
1899.23999,2021-06-07,1900.17505,1881.58997,1891.94995
1892.94995,2021-06-08,1904.02002,1883.89001,1899.29004
1888.33997,2021-06-09,1899.02502,1887.35498,1892.96997
1898.32996,2021-06-10,1899.96497,1870.10498,1888.44995
1877.37,2021-06-11,1903.04004,1874.48999,1898.43005
1866.18994,2021-06-14,1881.30005,1844.88501,1877.84998
1859.02002,2021-06-15,1869.22998,1851.53503,1866.18994
1811.78003,2021-06-16,1863.63501,1803.63,1859.06995
